2023-03-15 14:21:33 +0100;Svelte-WP-display-improving-unit-tests-to-handle-Svelte-page-components-smoothly;2edf6db
2023-03-15 11:39:02 +0100;Svelte-WP-display-improving-tests-in-progress;cc55491
2023-03-14 23:13:08 +0100;Svelte-WP-display-improving-tests-in-progress;1977c05
2023-03-14 21:45:38 +0100;Svelte-WP-display-stub-services-OK;3c0d9b8
2023-03-14 21:18:40 +0100;Svelte-WP-display-stub-services-OK;c217730
2023-03-14 21:05:37 +0100;Svelte-WP-display-stub-services-data-save-AND-load-as-failback-OK;cf3b842
2023-03-14 20:41:17 +0100;Svelte-WP-display-stub-services-data-save-AND-load-as-failback-OK;faa63c6
2023-03-14 18:29:03 +0100;Svelte-WP-display-stub-services-data-load-ok;924221d
2023-03-14 16:02:01 +0100;Svelte-WP-display-fixes-to-start-building-the-release-build;caea3b0
2023-03-14 15:47:56 +0100;Svelte-WP-display-fixes-to-start-building-the-release-build;17813ff
2023-03-14 15:45:27 +0100;Svelte-WP-display-fixes-to-start-building-the-release-build;b5e2a34
2023-03-14 15:43:32 +0100;Svelte-WP-display-fixes-to-start-building-the-release-build;bf56f1d
2023-03-14 15:39:10 +0100;Svelte-WP-display-fixes-to-start-building-the-release-build;283224b
2023-03-14 15:29:47 +0100;Svelte-WP-display-fixes-to-start-building-the-release-build;0054bdc
2023-03-14 15:26:43 +0100;Svelte-WP-display-fixes-to-start-building-the-release-build;21f1b40
2023-03-14 15:23:00 +0100;Svelte-WP-display-first-full-clean-OK-will-start-test-coverage-checks;e75f451
2023-03-14 15:06:33 +0100;Svelte-WP-display-cleaning-in-progress-rename-css-var-to-fit-mws-prefix;74edda7
2023-03-14 14:35:38 +0100;Svelte-WP-display-cleaning-in-progress;eeed937
2023-03-14 13:08:10 +0100;Svelte-WP-display-cleaning-and-factorizing-SCSS-theme-usages;46684e8
2023-03-13 20:46:27 +0100;Svelte-WP-display-cleaning-in-progress;171aca4
2023-03-13 19:47:02 +0100;Svelte-WP-display-cleaning-in-progress-add-Caroussel-template-to-SSR-componentsPreload;00d99a2
2023-03-13 18:35:05 +0100;Svelte-WP-display-cleaning-in-progress;ad09617
2023-03-13 18:10:36 +0100;Svelte-WP-display-translations-and-cleaning-in-progress;6cca729
2023-03-13 16:39:17 +0100;Svelte-WP-display-translations-and-cleaning-in-progress;5e11e73
2023-03-13 15:37:25 +0100;Svelte-WP-display-improving-service-worker-cache-system-frontend-feedback;4783656
2023-03-13 14:23:56 +0100;Svelte-WP-display-improving-service-worker-cache-system;977f64a
2023-03-13 00:57:43 +0100;Svelte-WP-display-try-to-show-service-worker-base-files-loads-status-progress;2f89788
2023-03-12 20:10:11 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode-details-added-to-site-footer;8f9c0b6
2023-03-12 11:23:59 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode;f43fe1f
2023-03-12 03:38:51 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode;9a53920
